client_send_time,network_time,server_receive_time,image_save_time,image_preprocessed_time,image_predicted_time,qoe_computed_time,event_produced_time,response_create_time,client_receive_time
1133873.345549749,0.787,1133859.391727662,1133859.393370895,1133859.399402487,1133859.418190218,1133859.418216167,1133859.419038885,1133859.419196422,1133873.376604252
1133873.376685746,0.787,1133859.422822466,1133859.424323721,1133859.429637883,1133859.447351953,1133859.447365038,1133859.44848229,1133859.448586937,1133873.405786378
1133873.405889022,0.787,1133859.452597396,1133859.45395967,1133859.459599354,1133859.477205381,1133859.4772158,1133859.477969319,1133859.478061061,1133873.435204018
1133873.435282878,0.787,1133859.481378786,1133859.482671518,1133859.488132266,1133859.50598114,1133859.505990157,1133859.5068795,1133859.506951035,1133873.464137162
1133873.464202465,0.787,1133859.510195842,1133859.511495638,1133859.516665439,1133859.534169513,1133859.534178821,1133859.534987153,1133859.535075228,1133873.492188058
1133873.492267659,0.787,1133859.538139315,1133859.539428862,1133859.544380552,1133859.562750837,1133859.562758511,1133859.563522258,1133859.563596489,1133873.520608492
1133873.520688143,0.787,1133859.566758349,1133859.568338443,1133859.57352259,1133859.590727953,1133859.59073714,1133859.591535362,1133859.59160851,1133873.548620315
1133873.548698973,0.787,1133859.594766434,1133859.596029391,1133859.601020865,1133859.61820633,1133859.618215508,1133859.618882923,1133859.618945922,1133873.576420186
1133873.576499475,0.787,1133859.622503297,1133859.623766314,1133859.628711822,1133859.645937473,1133859.645945267,1133859.646659642,1133859.646717461,1133873.603695095
1133873.603790806,0.787,1133859.649849035,1133859.651388022,1133859.656476328,1133859.67317125,1133859.673180397,1133859.673921733,1133859.673982397,1133873.63109469
1133873.631175973,0.787,1133859.677076941,1133859.678344577,1133859.683390444,1133859.699946183,1133859.699954018,1133859.700689121,1133859.700749967,1133873.657866676
1133873.657944212,0.787,1133859.704032033,1133859.705290292,1133859.710888598,1133859.727949669,1133859.727958877,1133859.728720029,1133859.728783167,1133873.685929295
1133873.686044893,0.787,1133859.732894065,1133859.734695996,1133859.74132354,1133859.761310227,1133859.761336937,1133859.762226111,1133859.762383758,1133873.719805334
1133873.719887259,0.787,1133859.766421167,1133859.768071012,1133859.774628293,1133859.793974515,1133859.79402512,1133859.794880811,1133859.795069316,1133873.752540026
1133873.752610269,0.787,1133859.799273829,1133859.800882747,1133859.807388712,1133859.826088227,1133859.826114807,1133859.826993661,1133859.827162859,1133873.784511655
1133873.784581337,0.787,1133859.830794675,1133859.832638565,1133859.838444944,1133859.858253275,1133859.858275577,1133859.859073719,1133859.859222309,1133873.816553266
1133873.81662923,0.787,1133859.862803178,1133859.864237618,1133859.869689048,1133859.888104117,1133859.888114578,1133859.888762647,1133859.888836917,1133873.845967441
1133873.846064383,0.787,1133859.891937953,1133859.893263077,1133859.898750084,1133859.915804092,1133859.915812758,1133859.916539907,1133859.916619076,1133873.873675919
1133873.873815212,0.787,1133859.919866238,1133859.921149833,1133859.926223402,1133859.94286854,1133859.942877367,1133859.943673825,1133859.943736815,1133873.900943242
1133873.901084539,0.787,1133859.947067843,1133859.948311654,1133859.954140125,1133859.971703621,1133859.971711456,1133859.972348415,1133859.97240994,1133873.929551834
1133873.929657323,0.787,1133859.97558699,1133859.976826592,1133859.981857231,1133859.998668712,1133859.998676988,1133859.999449011,1133859.999509044,1133873.956622525
1133873.956727463,0.787,1133860.002680453,1133860.003936417,1133860.008859853,1133860.025672526,1133860.025680702,1133860.026427417,1133860.026488161,1133873.983634016
1133873.983737673,0.787,1133860.029692793,1133860.030933809,1133860.036377825,1133860.053721868,1133860.053730544,1133860.054504141,1133860.054581446,1133874.0118951
1133874.011989028,0.787,1133860.05787221,1133860.059126972,1133860.064160696,1133860.080684284,1133860.080692039,1133860.081340269,1133860.081397897,1133874.038443255
1133874.038547492,0.787,1133860.084428391,1133860.085957439,1133860.09139844,1133860.108176357,1133860.108184002,1133860.108891453,1133860.108948421,1133874.066078565
1133874.066161953,0.787,1133860.111958776,1133860.113157172,1133860.118115685,1133860.134339009,1133860.134346974,1133860.135198036,1133860.135256145,1133874.092297317
1133874.092401515,0.787,1133860.138488228,1133860.139747107,1133860.145040781,1133860.163147309,1133860.163155444,1133860.163898483,1133860.163958055,1133874.121119862
1133874.121207818,0.787,1133860.167046458,1133860.168263137,1133860.173525993,1133860.190357462,1133860.190365206,1133860.19115377,1133860.19121172,1133874.14823625
1133874.148322754,0.787,1133860.194082673,1133860.195281499,1133860.200147227,1133860.216658503,1133860.216666418,1133860.217451796,1133860.217509885,1133874.17454857
1133874.174652917,0.787,1133860.22069994,1133860.221910818,1133860.22701774,1133860.243433647,1133860.243441993,1133860.244209847,1133860.24426955,1133874.201436026
1133874.201539812,0.787,1133860.24771241,1133860.248931294,1133860.254189781,1133860.271439857,1133860.271447832,1133860.272285689,1133860.272343719,1133874.229454561
1133874.229558538,0.787,1133860.275785807,1133860.276982971,1133860.282054776,1133860.298281437,1133860.298289272,1133860.299103183,1133860.299162565,1133874.256231477
1133874.256335704,0.787,1133860.302066902,1133860.303321672,1133860.308423886,1133860.324660334,1133860.32466823,1133860.325471331,1133860.325528759,1133874.282685064
1133874.282881896,0.787,1133860.329523056,1133860.332418847,1133860.338123924,1133860.356606671,1133860.356630736,1133860.357538164,1133860.357701291,1133874.315257938
1133874.315370111,0.787,1133860.361881629,1133860.363699551,1133860.369619763,1133860.392158723,1133860.392179784,1133860.393049531,1133860.393186128,1133874.350503067
1133874.350606962,0.787,1133860.399904533,1133860.401913193,1133860.40807468,1133860.427645353,1133860.427671122,1133860.428665043,1133860.428815637,1133874.386260624
1133874.386365191,0.787,1133860.432848406,1133860.434577271,1133860.44059207,1133860.459803759,1133860.459827484,1133860.460738418,1133860.460889172,1133874.418356815
1133874.41846025,0.787,1133860.465315093,1133860.466972331,1133860.473116635,1133860.507523022,1133860.507554191,1133860.508512154,1133860.508731517,1133874.466365585
1133874.466471055,0.787,1133860.513279055,1133860.515036544,1133860.521760739,1133860.541532472,1133860.541557659,1133860.542560286,1133860.542712813,1133874.500113723
1133874.500216287,0.787,1133860.54668564,1133860.548226771,1133860.553913424,1133860.572737303,1133860.572749806,1133860.573586491,1133860.573683754,1133874.530937853
1133874.531044856,0.787,1133860.577463819,1133860.578946198,1133860.585282524,1133860.603336584,1133860.603358064,1133860.60419517,1133860.604321237,1133874.561647254
1133874.561770768,0.787,1133860.607870337,1133860.609287003,1133860.615146121,1133860.633033618,1133860.633042955,1133860.633774452,1133860.633848641,1133874.591095651
1133874.591181082,0.787,1133860.637185501,1133860.638846127,1133860.644238766,1133860.661213084,1133860.66122181,1133860.661942087,1133860.662025824,1133874.619112181
1133874.619197283,0.787,1133860.66510546,1133860.666734847,1133860.672125242,1133860.688632922,1133860.688640636,1133860.689389385,1133860.689446582,1133874.646486158
1133874.646590826,0.787,1133860.69266516,1133860.693918569,1133860.699187526,1133860.715349364,1133860.715356969,1133860.716155462,1133860.716210896,1133874.673232628
1133874.673318039,0.787,1133860.718969959,1133860.720230942,1133860.725457289,1133860.741936484,1133860.741944059,1133860.742691255,1133860.742748222,1133874.699841015
1133874.699944841,0.787,1133860.745806488,1133860.74703992,1133860.752057223,1133860.768743267,1133860.768751484,1133860.769484193,1133860.769544205,1133874.726635503
1133874.726740783,0.787,1133860.772933474,1133860.774151787,1133860.779327699,1133860.795606768,1133860.795614713,1133860.796305724,1133860.796364023,1133874.753502832
1133874.753608542,0.787,1133860.79961404,1133860.800823316,1133860.805920439,1133860.822254242,1133860.822262768,1133860.822979446,1133860.823068775,1133874.780232781
1133874.780336066,0.787,1133860.826144894,1133860.82740675,1133860.832641572,1133860.849455558,1133860.849464895,1133860.850241316,1133860.850304896,1133874.807398132
1133874.807525082,0.787,1133860.85411673,1133860.855674542,1133860.861394468,1133860.881412934,1133860.881429676,1133860.882129222,1133860.882227388,1133874.839558577
1133874.839629842,0.787,1133860.885706937,1133860.887389073,1133860.892652018,1133860.909421761,1133860.909431318,1133860.910272872,1133860.910344206,1133874.8674382
1133874.867520645,0.787,1133860.913360694,1133860.914645963,1133860.919933084,1133860.936653624,1133860.936663222,1133860.937387184,1133860.93745358,1133874.894577039
1133874.894651189,0.787,1133860.940699238,1133860.942091309,1133860.947450775,1133860.965344323,1133860.965356295,1133860.966139379,1133860.966228057,1133874.923425533
1133874.923506247,0.787,1133860.969535411,1133860.971084035,1133860.976789444,1133860.993875582,1133860.9938848,1133860.994644088,1133860.994716635,1133874.951823143
1133874.951907774,0.787,1133860.998040931,1133860.999298909,1133861.004755379,1133861.021148843,1133861.0211579,1133861.0219333,1133861.022017618,1133874.979145833
1133874.979227297,0.787,1133861.024981246,1133861.026252969,1133861.031586097,1133861.047964944,1133861.04797318,1133861.048762305,1133861.048824522,1133875.005919153
1133875.005998643,0.787,1133861.051882187,1133861.053174168,1133861.058550737,1133861.076262383,1133861.076270619,1133861.076994391,1133861.077073239,1133875.034217446
1133875.034299331,0.787,1133861.080132066,1133861.081412536,1133861.086327036,1133861.102604772,1133861.102613398,1133861.103360966,1133861.103425577,1133875.060517772
1133875.060596801,0.787,1133861.106623596,1133861.107981412,1133861.113436139,1133861.131420046,1133861.131431688,1133861.132208971,1133861.132291847,1133875.089545574
1133875.089625656,0.787,1133861.13581615,1133861.138172846,1133861.143650395,1133861.162339991,1133861.162351132,1133861.163145126,1133861.163225517,1133875.120360837
1133875.120442771,0.787,1133861.166486856,1133861.167847747,1133861.173560689,1133861.19293273,1133861.19294356,1133861.193671019,1133861.193749828,1133875.150948136
1133875.151060979,0.787,1133861.196736409,1133861.198167251,1133861.203512782,1133861.220955071,1133861.220963948,1133861.221663545,1133861.221736752,1133875.178841955
1133875.178921376,0.787,1133861.224713234,1133861.226013241,1133861.231333605,1133861.2488696,1133861.248879107,1133861.249663864,1133861.249736922,1133875.206888843
1133875.206974856,0.787,1133861.252712232,1133861.254025282,1133861.259558046,1133861.277614249,1133861.277623467,1133861.278415778,1133861.278482484,1133875.235614412
1133875.235697119,0.787,1133861.281890198,1133861.283202227,1133861.288197719,1133861.305116562,1133861.305125208,1133861.305778618,1133861.30583785,1133875.263048553
1133875.26313137,0.787,1133861.308930822,1133861.310180052,1133861.315605664,1133861.332815545,1133861.33282348,1133861.333546531,1133861.333617554,1133875.290667393
1133875.290746773,0.787,1133861.337666635,1133861.339791724,1133861.346346582,1133861.365784256,1133861.365811577,1133861.366659162,1133861.366814905,1133875.324350126
1133875.324434365,0.787,1133861.370504359,1133861.372197716,1133861.378988147,1133861.398065072,1133861.398095449,1133861.398876649,1133861.399060676,1133875.356540787
1133875.35661082,0.787,1133861.40288877,1133861.404603538,1133861.411673134,1133861.438045189,1133861.43807226,1133861.439265305,1133861.439442469,1133875.39696141
1133875.397059747,0.787,1133861.443750186,1133861.44516004,1133861.450628372,1133861.471266956,1133861.47128461,1133861.47228921,1133861.472673122,1133875.430047273
1133875.430126522,0.787,1133861.476498803,1133861.478390343,1133861.484179889,1133861.502265108,1133861.502276539,1133861.503091343,1133861.503175462,1133875.460414968
1133875.460494168,0.787,1133861.506839928,1133861.508185121,1133861.513496496,1133861.531106551,1133861.531116119,1133861.532079663,1133861.532151056,1133875.489318207
1133875.48956379,0.787,1133861.535706749,1133861.537020181,1133861.542502409,1133861.559756593,1133861.559765881,1133861.560634596,1133861.560702524,1133875.517873604
1133875.51795575,0.787,1133861.564123703,1133861.565464216,1133861.570614299,1133861.589448397,1133861.589457604,1133861.590379228,1133861.590445784,1133875.547516309
1133875.547596961,0.787,1133861.593680733,1133861.594981831,1133861.600383619,1133861.617707664,1133861.617715659,1133861.618648585,1133861.618712605,1133875.575828055
1133875.575910461,0.787,1133861.62181792,1133861.623074024,1133861.628599294,1133861.645394634,1133861.645402799,1133861.646251236,1133861.646310077,1133875.603419362
1133875.603501016,0.787,1133861.649833849,1133861.65131701,1133861.65745335,1133861.675853461,1133861.675867627,1133861.676852591,1133861.676938283,1133875.634177133
1133875.634258678,0.787,1133861.681622188,1133861.68343004,1133861.690202618,1133861.710204764,1133861.710234249,1133861.711090801,1133861.711252667,1133875.668625015
1133875.668703664,0.787,1133861.715268043,1133861.716638573,1133861.72233795,1133861.739716388,1133861.739726216,1133861.74058313,1133861.740656698,1133875.698121542
1133875.698191995,0.787,1133861.744383352,1133861.745794588,1133861.751290221,1133861.769345624,1133861.769357346,1133861.770311853,1133861.770396051,1133875.727572937
1133875.727652837,0.787,1133861.773787584,1133861.775119431,1133861.780510347,1133861.799319137,1133861.799329687,1133861.800243647,1133861.800324739,1133875.757545144
1133875.757624904,0.787,1133861.803777198,1133861.80515967,1133861.810696771,1133861.827460172,1133861.827470902,1133861.828322946,1133861.82839977,1133875.785496791
1133875.785578475,0.787,1133861.831616033,1133861.833014345,1133861.838400182,1133861.855891232,1133861.855900589,1133861.856737685,1133861.856808709,1133875.814059605
1133875.814148192,0.787,1133861.860132826,1133861.861418355,1133861.866885395,1133861.885069338,1133861.885079237,1133861.885858304,1133861.885931731,1133875.843200179
1133875.8432802,0.787,1133861.889364974,1133861.890699254,1133861.895752876,1133861.912944162,1133861.912952778,1133861.913822515,1133861.913889832,1133875.871124044
1133875.871204495,0.787,1133861.917157873,1133861.918397095,1133861.923836954,1133861.940711163,1133861.940719799,1133861.941585118,1133861.941649138,1133875.898696643
1133875.898795501,0.787,1133861.944819685,1133861.94608121,1133861.951485552,1133861.968261285,1133861.968270252,1133861.969167411,1133861.969232924,1133875.926392187
1133875.926477017,0.787,1133861.973255986,1133861.975265638,1133861.982668431,1133862.002557475,1133862.002597139,1133862.003632898,1133862.003818909,1133875.961438347
1133875.961521636,0.787,1133862.007980732,1133862.009858096,1133862.016392784,1133862.035317903,1133862.035348431,1133862.036424025,1133862.036608843,1133875.994113696
1133875.994195871,0.787,1133862.040715653,1133862.042543243,1133862.048639246,1133862.067935284,1133862.067964629,1133862.068917302,1133862.069103241,1133876.026499608
1133876.026578677,0.787,1133862.07284259,1133862.074313448,1133862.080324842,1133862.099472499,1133862.099484241,1133862.100524049,1133862.100635148,1133876.057825272
1133876.05789294,0.787,1133862.103911114,1133862.10526908,1133862.110870272,1133862.12925286,1133862.12926337,1133862.130196005,1133862.13027821,1133876.087429156
1133876.08751092,0.787,1133862.133603959,1133862.134828604,1133862.140109052,1133862.157979396,1133862.157988152,1133862.158883819,1133862.158954231,1133876.116114219
1133876.116195873,0.787,1133862.162182988,1133862.163446005,1133862.168773993,1133862.185650025,1133862.185657771,1133862.186521125,1133862.186597328,1133876.143752784
1133876.143851651,0.787,1133862.190054796,1133862.191409145,1133862.196677931,1133862.223923319,1133862.223932928,1133862.2248697,1133862.224979046,1133876.182301815
1133876.182380895,0.787,1133862.228608508,1133862.23001784,1133862.235381525,1133862.253372316,1133862.253381965,1133862.25439472,1133862.254467949,1133876.211678969
1133876.211760655,0.787,1133862.257767219,1133862.259115506,1133862.264645443,1133862.281923554,1133862.281933142,1133862.282860056,1133862.282930388,1133876.24012511
1133876.240244386,0.787,1133862.286033138,1133862.287274424,1133862.292628692,1133862.309607578,1133862.309616124,1133862.310474519,1133862.310540554,1133876.267618433
1133876.267698585,0.787,1133862.313655917,1133862.314921599,1133862.320237234,1133862.336887351,1133862.336895647,1133862.337676787,1133862.33773713,1133876.294841643
1133876.294909942,0.787,1133862.340957361,1133862.342213676,1133862.347530262,1133862.363858374,1133862.36386662,1133862.364741296,1133862.364800787,1133876.321866888
1133876.321949053,0.787,1133862.367816804,1133862.369086033,1133862.37408402,1133862.391157333,1133862.39116591,1133862.392135775,1133862.392194226,1133876.349378364
1133876.349446803,0.787,1133862.395291565,1133862.396522211,1133862.401873563,1133862.41770028,1133862.417708015,1133862.418520534,1133862.418591258,1133876.37562187
1133876.375702933,0.787,1133862.421814755,1133862.423034139,1133862.427969187,1133862.448036927,1133862.448045604,1133862.448908638,1133862.448980012,1133876.4062144
1133876.406304169,0.787,1133862.454146516,1133862.455794699,1133862.461430786,1133862.480094543,1133862.480104683,1133862.480864612,1133862.48092692,1133876.438113218
1133876.438192879,0.787,1133862.48450789,1133862.485964081,1133862.491440799,1133862.510092072,1133862.510104806,1133862.511027422,1133862.511114537,1133876.468307546
1133876.468386205,0.787,1133862.514370605,1133862.515723271,1133862.521143803,1133862.539024035,1133862.539034716,1133862.539892991,1133862.539970136,1133876.497200304
1133876.497281797,0.787,1133862.543666253,1133862.544943717,1133862.550259782,1133862.567739421,1133862.56774941,1133862.568669101,1133862.568739954,1133876.525925672
1133876.526038204,0.787,1133862.572077286,1133862.573327559,1133862.578453967,1133862.596230395,1133862.596240494,1133862.596989102,1133862.597080364,1133876.554227061
1133876.554307462,0.787,1133862.600585361,1133862.601852235,1133862.607157541,1133862.623850429,1133862.623859756,1133862.624641136,1133862.624708023,1133876.581818427
1133876.581884492,0.787,1133862.627629602,1133862.628905824,1133862.634381429,1133862.651333265,1133862.651340869,1133862.652244549,1133862.652302658,1133876.609385476
1133876.609464926,0.787,1133862.655298187,1133862.656506901,1133862.661833336,1133862.677987852,1133862.677996127,1133862.67883152,1133862.67889034,1133876.636052565
1133876.636135101,0.787,1133862.682098668,1133862.683296562,1133862.688431127,1133862.705415012,1133862.705423188,1133862.706492621,1133862.706555759,1133876.663691299
1133876.663768424,0.787,1133862.709554303,1133862.710841155,1133862.715864119,1133862.732114493,1133862.732122649,1133862.73294165,1133862.733021601,1133876.690126979
1133876.690208292,0.787,1133862.736191136,1133862.737374384,1133862.742325482,1133862.75932696,1133862.759335266,1133862.760192831,1133862.760249838,1133876.717336564
1133876.717414392,0.787,1133862.763251818,1133862.764452478,1133862.769638729,1133862.786034858,1133862.786044476,1133862.786846986,1133862.786916808,1133876.744113639
1133876.744184243,0.787,1133862.790061226,1133862.791338269,1133862.797667833,1133862.815117154,1133862.815126342,1133862.815969739,1133862.816059588,1133876.773217645
1133876.773282057,0.787,1133862.819217551,1133862.820436576,1133862.825633858,1133862.84274309,1133862.842752086,1133862.843518148,1133862.843593791,1133876.800711406
1133876.800810613,0.787,1133862.846735293,1133862.847971259,1133862.853546332,1133862.870779007,1133862.870787182,1133862.871616924,1133862.871680513,1133876.828757872
1133876.828859184,0.787,1133862.874995983,1133862.876362015,1133862.881632634,1133862.9004178,1133862.900427478,1133862.901727094,1133862.901795172,1133876.859098596
1133876.859180441,0.787,1133862.905166377,1133862.9064805,1133862.911768573,1133862.929118789,1133862.929128377,1133862.929882115,1133862.929949783,1133876.887152606
1133876.887231886,0.787,1133862.933273708,1133862.934664135,1133862.940175819,1133862.957750557,1133862.957760275,1133862.958741853,1133862.958810171,1133876.915977483
1133876.916093172,0.787,1133862.962134899,1133862.963422872,1133862.968617349,1133862.985631321,1133862.985639607,1133862.986473727,1133862.9865392,1133876.943794687
1133876.94387541,0.787,1133862.98995048,1133862.991266067,1133862.996383138,1133863.024633087,1133863.024642535,1133863.025700797,1133863.025782731,1133876.982998518
1133876.983111472,0.787,1133863.029235529,1133863.030515067,1133863.035769357,1133863.052477584,1133863.05248616,1133863.053428885,1133863.053493987,1133877.010677118
1133877.010742621,0.787,1133863.056846777,1133863.058327785,1133863.06366507,1133863.081492644,1133863.081503113,1133863.082478619,1133863.082554592,1133877.039757048
1133877.039851848,0.787,1133863.086047897,1133863.087741434,1133863.093357735,1133863.111298,1133863.111307779,1133863.112279808,1133863.112351524,1133877.0696154
1133877.069697955,0.787,1133863.115625986,1133863.117024148,1133863.122618838,1133863.140144343,1133863.140155363,1133863.14104609,1133863.141121171,1133877.098278982
1133877.098360616,0.787,1133863.144463231,1133863.145848809,1133863.150982641,1133863.167818158,1133863.167827796,1133863.168792091,1133863.168862683,1133877.126112757
1133877.126195804,0.787,1133863.172183955,1133863.173458984,1133863.178532934,1133863.195599786,1133863.195608733,1133863.1964575,1133863.196523113,1133877.153697891
1133877.153795626,0.787,1133863.199864442,1133863.201234992,1133863.206975546,1133863.22504768,1133863.225058501,1133863.226022746,1133863.226097987,1133877.18327472
1133877.183355573,0.787,1133863.229455085,1133863.230716008,1133863.235786351,1133863.253259538,1133863.253269236,1133863.25420065,1133863.25427002,1133877.211415564
1133877.211494252,0.787,1133863.257609445,1133863.258945509,1133863.264444951,1133863.281810744,1133863.281820313,1133863.282625428,1133863.282695781,1133877.239885652
1133877.239967236,0.787,1133863.285845088,1133863.287188366,1133863.292682657,1133863.309956208,1133863.309964373,1133863.310836815,1133863.310901257,1133877.268113209
1133877.26818298,0.787,1133863.313858793,1133863.315181622,1133863.320721229,1133863.337187139,1133863.337196136,1133863.33792591,1133863.337991193,1133877.295203007
1133877.295274652,0.787,1133863.341074105,1133863.34239954,1133863.347502064,1133863.363904154,1133863.363913792,1133863.364771567,1133863.364839103,1133877.32258112
1133877.322773253,0.787,1133863.369166899,1133863.370826072,1133863.376033182,1133863.392527898,1133863.392537115,1133863.39344341,1133863.39351196,1133877.350926339
1133877.351092624,0.787,1133863.397403503,1133863.398685297,1133863.403955275,1133863.421537246,1133863.421545381,1133863.42245851,1133863.422521568,1133877.379795131
1133877.379913604,0.787,1133863.426224348,1133863.427585048,1133863.432682633,1133863.450210673,1133863.450220131,1133863.451233037,1133863.451307307,1133877.408611651
1133877.408737129,0.787,1133863.45491152,1133863.456262964,1133863.46132947,1133863.483929024,1133863.483940065,1133863.485187443,1133863.485266202,1133877.442607414
1133877.442729545,0.787,1133863.489051656,1133863.490731919,1133863.496357947,1133863.515738704,1133863.515748553,1133863.51644323,1133863.516513301,1133877.474056295
1133877.474205517,0.787,1133863.521032768,1133863.52230351,1133863.527453403,1133863.544090956,1133863.544099853,1133863.544895871,1133863.544959571,1133877.502430689
1133877.502557269,0.787,1133863.548809137,1133863.55007013,1133863.555240101,1133863.571940793,1133863.571949439,1133863.572730108,1133863.572791655,1133877.530046129
1133877.53015724,0.787,1133863.576425764,1133863.577897424,1133863.583387467,1133863.600822511,1133863.600833893,1133863.601677912,1133863.601759264,1133877.559138823
1133877.559246547,0.787,1133863.605310959,1133863.60666615,1133863.612656485,1133863.629705322,1133863.62971436,1133863.630387877,1133863.630455555,1133877.587716323
1133877.587873329,0.787,1133863.634033789,1133863.635333596,1133863.640583206,1133863.657519723,1133863.65752921,1133863.658362489,1133863.658424625,1133877.615650886
1133877.615863689,0.787,1133863.661972012,1133863.663939906,1133863.669037721,1133863.685660686,1133863.685669162,1133863.686428903,1133863.686490709,1133877.643654763
1133877.643753439,0.787,1133863.690045089,1133863.691270014,1133863.696652725,1133863.713788607,1133863.713797233,1133863.714455132,1133863.714516647,1133877.67210484
1133877.67227892,0.787,1133863.718787616,1133863.720146743,1133863.725219851,1133863.743072884,1133863.743082792,1133863.743911101,1133863.743984439,1133877.701430354
1133877.701554109,0.787,1133863.747887625,1133863.74915464,1133863.754193764,1133863.770725028,1133863.770734315,1133863.771417101,1133863.771485579,1133877.728716352
1133877.728829666,0.787,1133863.774692244,1133863.77587423,1133863.781490751,1133863.798177818,1133863.798186594,1133863.798958166,1133863.799042114,1133877.756778969
1133877.756978877,0.787,1133863.803988974,1133863.805237855,1133863.810360065,1133863.827434702,1133863.827442476,1133863.835616641,1133863.835713343,1133877.793545992
1133877.79376746,0.787,1133863.840367342,1133863.841629067,1133863.847135511,1133863.864645967,1133863.864653963,1133863.865419313,1133863.865479546,1133877.823123451
1133877.823287892,0.787,1133863.869749013,1133863.871054189,1133863.876606599,1133863.893413913,1133863.893422499,1133863.894261829,1133863.894323935,1133877.851507065
1133877.851609137,0.787,1133863.897871562,1133863.899274833,1133863.904418695,1133863.922309237,1133863.922318905,1133863.922973607,1133863.923065671,1133877.880262692
1133877.880354176,0.787,1133863.92648724,1133863.927755677,1133863.932916521,1133863.949479304,1133863.949487048,1133863.950351505,1133863.950412941,1133877.907617049
1133877.907703032,0.787,1133863.953610299,1133863.955267829,1133863.960226462,1133863.976873534,1133863.976881829,1133863.977610029,1133863.977673078,1133877.935066095
1133877.935154972,0.787,1133863.981115788,1133863.982377392,1133863.987502187,1133864.003949854,1133864.003957879,1133864.004677484,1133864.004739179,1133877.961986591
1133877.962094244,0.787,1133864.008098251,1133864.009307538,1133864.014487678,1133864.031471533,1133864.031479568,1133864.032267141,1133864.032326592,1133877.990268411
1133877.990491102,0.787,1133864.037339227,1133864.038763868,1133864.044594231,1133864.062067428,1133864.062078489,1133864.062825795,1133864.06290269,1133878.020962002
1133878.021241641,0.787,1133864.068253441,1133864.06963449,1133864.074892235,1133864.092605615,1133864.092614972,1133864.093331861,1133864.093403546,1133878.051361546
1133878.051587042,0.787,1133864.098837393,1133864.100326977,1133864.106421096,1133864.123879386,1133864.123889685,1133864.126235409,1133864.126305291,1133878.084191605
1133878.084401321,0.787,1133864.130798808,1133864.132108002,1133864.137285457,1133864.153773219,1133864.153781855,1133864.154829737,1133864.15488962,1133878.112714874
1133878.112931523,0.787,1133864.159376726,1133864.160690528,1133864.165879634,1133864.182747141,1133864.182754885,1133864.183608532,1133864.183667724,1133878.141488554
1133878.14169836,0.787,1133864.188084326,1133864.189428256,1133864.194719163,1133864.213185119,1133864.213194596,1133864.213880948,1133864.213953896,1133878.171892165
1133878.172133712,0.787,1133864.218697032,1133864.220444502,1133864.225675166,1133864.242814725,1133864.242823431,1133864.24354016,1133864.243621153,1133878.201237627
1133878.201454086,0.787,1133864.248224547,1133864.249977886,1133864.255332806,1133864.272352088,1133864.272361556,1133864.273105325,1133864.273173544,1133878.230399101
1133878.230519148,0.787,1133864.276553706,1133864.277822163,1133864.28316542,1133864.299834463,1133864.299843149,1133864.301210042,1133864.30127845,1133878.258408235
1133878.258483237,0.787,1133864.304194679,1133864.305474007,1133864.310637806,1133864.328596526,1133864.328610062,1133864.32933188,1133864.329428132,1133878.286665058
1133878.286749648,0.787,1133864.332911618,1133864.334344194,1133864.339934526,1133864.357251728,1133864.357261888,1133864.358944955,1133864.359042419,1133878.316343409
1133878.316431817,0.787,1133864.362576009,1133864.363967999,1133864.36936677,1133864.386916081,1133864.386927081,1133864.38771303,1133864.387795666,1133878.345036137
1133878.345120315,0.787,1133864.39121421,1133864.392614525,1133864.398125188,1133864.416592605,1133864.416602974,1133864.419702529,1133864.419789282,1133878.377063408
1133878.377147517,0.787,1133864.42349729,1133864.424860546,1133864.430158518,1133864.446984666,1133864.446993313,1133864.44771443,1133864.447782018,1133878.405633705
1133878.405862478,0.787,1133864.452435265,1133864.453711888,1133864.459279687,1133864.476307035,1133864.47631542,1133864.47946089,1133864.479535982,1133878.437732701
1133878.438085108,0.787,1133864.485372497,1133864.486760118,1133864.492624425,1133864.512910386,1133864.512924252,1133864.514500629,1133864.514604094,1133878.472526243
1133878.472749184,0.787,1133864.519600518,1133864.521248098,1133864.527611145,1133864.546385701,1133864.546396822,1133864.547275105,1133864.547350546,1133878.50529743
1133878.505516243,0.787,1133864.55223014,1133864.553878443,1133864.559214696,1133864.576235692,1133864.576245451,1133864.577022052,1133864.57708988,1133878.534940143
1133878.535195536,0.787,1133864.581826875,1133864.58323217,1133864.588554307,1133864.615452402,1133864.615461529,1133864.616365801,1133864.616443888,1133878.574943534
1133878.575319665,0.787,1133864.623062084,1133864.624390495,1133864.63020627,1133864.64772865,1133864.647738558,1133864.648737328,1133864.648808332,1133878.606679364
1133878.606915992,0.787,1133864.653589952,1133864.654876803,1133864.660090105,1133864.67769466,1133864.677703346,1133864.679637847,1133864.679718057,1133878.637563274
1133878.637780174,0.787,1133864.684425197,1133864.685686251,1133864.690851001,1133864.708454954,1133864.708464161,1133864.709222649,1133864.709290296,1133878.667158747
1133878.667378442,0.787,1133864.714075161,1133864.715446603,1133864.721228505,1133864.739490045,1133864.739500034,1133864.743407979,1133864.743491457,1133878.701936598
1133878.702259018,0.787,1133864.749697387,1133864.751173605,1133864.756618703,1133864.775051426,1133864.775064581,1133864.775767113,1133864.775857063,1133878.733788929
