model,client_send_at,server_receive_at,image_preprocessed_at,image_predicted_at,image_save_at,qoe_computed_at,broker_produced_at,client_receive_at
mobilenet_v3_small,1731689271.7190068,1731689271.7291987,1731689271.73531,1731689271.751496,1731689271.7296612,1731689271.751518,1731689271.7536883,1731689271.7497187
mobilenet_v3_small,1731689271.7498987,1731689271.7597291,1731689271.7655516,1731689271.780629,1731689271.76014,1731689271.7806518,1731689271.7815337,1731689271.7773848
mobilenet_v3_small,1731689271.7775807,1731689271.7871773,1731689271.793257,1731689271.808107,1731689271.7876472,1731689271.8081264,1731689271.8089435,1731689271.8048444
mobilenet_v3_small,1731689271.8050013,1731689271.8147733,1731689271.821127,1731689271.835726,1731689271.8151777,1731689271.8357458,1731689271.8366692,1731689271.8325744
mobilenet_v3_small,1731689271.8327374,1731689271.8427286,1731689271.8486836,1731689271.8632698,1731689271.84315,1731689271.8632884,1731689271.8640866,1731689271.8601801
mobilenet_v3_small,1731689271.860444,1731689271.8700964,1731689271.8760517,1731689271.8905637,1731689271.8705356,1731689271.8905835,1731689271.8915033,1731689271.8874917
mobilenet_v3_small,1731689271.8877738,1731689271.8975954,1731689271.9035666,1731689271.918345,1731689271.8980074,1731689271.9183636,1731689271.9193609,1731689271.9154396
mobilenet_v3_small,1731689271.9156606,1731689271.926927,1731689271.9330018,1731689271.947364,1731689271.9273517,1731689271.9473834,1731689271.9483492,1731689271.9442573
mobilenet_v3_small,1731689271.94443,1731689271.9553964,1731689271.9615977,1731689271.97803,1731689271.955855,1731689271.9780493,1731689271.979057,1731689271.9750469
mobilenet_v3_small,1731689271.975362,1731689271.9859786,1731689271.9923654,1731689272.0088546,1731689271.986402,1731689272.0088732,1731689272.009754,1731689272.0059338
mobilenet_v3_small,1731689272.0061102,1731689272.01618,1731689272.0222282,1731689272.0377715,1731689272.0166621,1731689272.0377934,1731689272.0387204,1731689272.0347712
mobilenet_v3_small,1731689272.0349302,1731689272.0447242,1731689272.0510004,1731689272.0668004,1731689272.0451581,1731689272.0668209,1731689272.0677302,1731689272.063636
mobilenet_v3_small,1731689272.0638652,1731689272.073471,1731689272.0797164,1731689272.0953221,1731689272.0738928,1731689272.0953412,1731689272.0963094,1731689272.0922098
mobilenet_v3_small,1731689272.0924363,1731689272.1023395,1731689272.1084056,1731689272.1240299,1731689272.1028016,1731689272.1240501,1731689272.1248724,1731689272.1211638
mobilenet_v3_small,1731689272.1213589,1731689272.1311176,1731689272.137353,1731689272.1532938,1731689272.1315703,1731689272.153314,1731689272.154229,1731689272.150287
mobilenet_v3_small,1731689272.1504717,1731689272.160247,1731689272.166462,1731689272.1825187,1731689272.1607063,1731689272.1825402,1731689272.1834185,1731689272.179249
mobilenet_v3_small,1731689272.1794028,1731689272.1892729,1731689272.1952415,1731689272.2108414,1731689272.1897285,1731689272.2108588,1731689272.211737,1731689272.2086535
mobilenet_v3_small,1731689272.2090938,1731689272.2198899,1731689272.2258382,1731689272.24195,1731689272.220285,1731689272.241968,1731689272.2428608,1731689272.2388647
mobilenet_v3_small,1731689272.2391105,1731689272.249121,1731689272.2552717,1731689272.271122,1731689272.2495813,1731689272.2711425,1731689272.2720747,1731689272.2680137
mobilenet_v3_small,1731689272.2682219,1731689272.277997,1731689272.2840412,1731689272.2996116,1731689272.2784138,1731689272.299631,1731689272.3005989,1731689272.296424
mobilenet_v3_small,1731689272.2966974,1731689272.3064218,1731689272.3126304,1731689272.330991,1731689272.306877,1731689272.3310127,1731689272.3318927,1731689272.3277857
mobilenet_v3_small,1731689272.3279707,1731689272.3376944,1731689272.3436365,1731689272.359385,1731689272.3381095,1731689272.3594007,1731689272.360371,1731689272.3560433
mobilenet_v3_small,1731689272.3562195,1731689272.365819,1731689272.3716395,1731689272.3928878,1731689272.3662,1731689272.392904,1731689272.3938143,1731689272.3896585
mobilenet_v3_small,1731689272.3898447,1731689272.3995838,1731689272.4054792,1731689272.423547,1731689272.399966,1731689272.4235632,1731689272.4245741,1731689272.4205866
mobilenet_v3_small,1731689272.420781,1731689272.4302523,1731689272.4361472,1731689272.4516125,1731689272.4306757,1731689272.451626,1731689272.45259,1731689272.4483604
mobilenet_v3_small,1731689272.4486244,1731689272.4578435,1731689272.4647179,1731689272.503915,1731689272.4582112,1731689272.503933,1731689272.504925,1731689272.5009701
mobilenet_v3_small,1731689272.5011754,1731689272.5113957,1731689272.518329,1731689272.5555713,1731689272.5118296,1731689272.5555894,1731689272.5565898,1731689272.5526688
mobilenet_v3_small,1731689272.5528603,1731689272.5631318,1731689272.5697994,1731689272.5940206,1731689272.5635536,1731689272.5940366,1731689272.5951433,1731689272.5919938
mobilenet_v3_small,1731689272.5924795,1731689272.6030724,1731689272.6091545,1731689272.6330917,1731689272.6035025,1731689272.633107,1731689272.6340241,1731689272.6307445
mobilenet_v3_small,1731689272.6312048,1731689272.641654,1731689272.6477926,1731689272.6734133,1731689272.6420295,1731689272.673468,1731689272.674362,1731689272.6704252
mobilenet_v3_small,1731689272.670763,1731689272.6806524,1731689272.6865377,1731689272.7016163,1731689272.681036,1731689272.7016335,1731689272.7026076,1731689272.6983936
mobilenet_v3_small,1731689272.698625,1731689272.707951,1731689272.7136106,1731689272.7289977,1731689272.708329,1731689272.7290118,1731689272.7299345,1731689272.7256522
mobilenet_v3_small,1731689272.7258024,1731689272.736115,1731689272.7421162,1731689272.7588181,1731689272.7365646,1731689272.7588322,1731689272.7597408,1731689272.755381
mobilenet_v3_small,1731689272.7555785,1731689272.7655823,1731689272.7717087,1731689272.7888234,1731689272.7659798,1731689272.7888386,1731689272.7898476,1731689272.785662
mobilenet_v3_small,1731689272.785835,1731689272.795805,1731689272.8019946,1731689272.819569,1731689272.796195,1731689272.8195832,1731689272.820405,1731689272.81606
mobilenet_v3_small,1731689272.8162556,1731689272.826163,1731689272.8323305,1731689272.8498094,1731689272.8265982,1731689272.849823,1731689272.8507342,1731689272.8463526
mobilenet_v3_small,1731689272.846524,1731689272.8561418,1731689272.8623555,1731689272.8799384,1731689272.8565726,1731689272.8799531,1731689272.8808792,1731689272.8764534
mobilenet_v3_small,1731689272.8766544,1731689272.8871832,1731689272.8943639,1731689272.9136398,1731689272.8877356,1731689272.9136667,1731689272.9145827,1731689272.91069
mobilenet_v3_small,1731689272.9108803,1731689272.921067,1731689272.9273832,1731689272.9460695,1731689272.921518,1731689272.9460862,1731689272.9471385,1731689272.9429817
mobilenet_v3_small,1731689272.9431384,1731689272.9530563,1731689272.959408,1731689272.977466,1731689272.9535038,1731689272.9774847,1731689272.9785235,1731689272.9742105
mobilenet_v3_small,1731689272.9743373,1731689272.9851508,1731689272.991785,1731689273.0102308,1731689272.98571,1731689273.0102522,1731689273.0111632,1731689273.0072176
mobilenet_v3_small,1731689273.0073812,1731689273.0171783,1731689273.0235894,1731689273.0422974,1731689273.0176485,1731689273.042319,1731689273.0432944,1731689273.0399864
mobilenet_v3_small,1731689273.0403903,1731689273.0512154,1731689273.057632,1731689273.0742457,1731689273.0517018,1731689273.074266,1731689273.0752707,1731689273.0724006
mobilenet_v3_small,1731689273.0728922,1731689273.0838473,1731689273.0903006,1731689273.1077986,1731689273.084273,1731689273.1078186,1731689273.1088097,1731689273.105627
mobilenet_v3_small,1731689273.1060343,1731689273.1182861,1731689273.1247945,1731689273.1441095,1731689273.1187627,1731689273.1441293,1731689273.145135,1731689273.1422122
mobilenet_v3_small,1731689273.1427877,1731689273.154377,1731689273.1608734,1731689273.1783006,1731689273.1548538,1731689273.1783178,1731689273.1792095,1731689273.1759844
mobilenet_v3_small,1731689273.1764536,1731689273.1879108,1731689273.1946445,1731689273.2247171,1731689273.188351,1731689273.2247384,1731689273.2256794,1731689273.222732
mobilenet_v3_small,1731689273.2232504,1731689273.2349792,1731689273.2412252,1731689273.259493,1731689273.2353995,1731689273.2595148,1731689273.2605112,1731689273.2569423
mobilenet_v3_small,1731689273.2572737,1731689273.2678633,1731689273.2745006,1731689273.2929182,1731689273.2683096,1731689273.292941,1731689273.2942843,1731689273.290823
mobilenet_v3_small,1731689273.291169,1731689273.3019762,1731689273.30866,1731689273.3272629,1731689273.3024683,1731689273.327286,1731689273.328264,1731689273.3246872
mobilenet_v3_small,1731689273.3250291,1731689273.335981,1731689273.342714,1731689273.3606567,1731689273.3364758,1731689273.3606775,1731689273.3616712,1731689273.358492
mobilenet_v3_small,1731689273.3589458,1731689273.3700383,1731689273.3765879,1731689273.3950617,1731689273.3705244,1731689273.3950825,1731689273.3960671,1731689273.392765
mobilenet_v3_small,1731689273.3932068,1731689273.4051056,1731689273.4127886,1731689273.4372413,1731689273.4056945,1731689273.4372666,1731689273.43834,1731689273.4347649
mobilenet_v3_small,1731689273.435088,1731689273.4455376,1731689273.4520488,1731689273.47047,1731689273.4459867,1731689273.4704885,1731689273.4713614,1731689273.467695
mobilenet_v3_small,1731689273.4680152,1731689273.4789283,1731689273.4856298,1731689273.504754,1731689273.4794002,1731689273.5047715,1731689273.5057476,1731689273.5019655
mobilenet_v3_small,1731689273.502284,1731689273.5121274,1731689273.5183256,1731689273.5342352,1731689273.5125594,1731689273.5342503,1731689273.5351048,1731689273.5314593
mobilenet_v3_small,1731689273.5318959,1731689273.5420573,1731689273.5483985,1731689273.564623,1731689273.5424726,1731689273.564639,1731689273.565551,1731689273.5616546
mobilenet_v3_small,1731689273.5619562,1731689273.5721183,1731689273.578503,1731689273.5939531,1731689273.5725431,1731689273.5939684,1731689273.5947537,1731689273.5910094
mobilenet_v3_small,1731689273.5913985,1731689273.6025248,1731689273.6092246,1731689273.6284006,1731689273.602983,1731689273.6284647,1731689273.6294796,1731689273.6259181
mobilenet_v3_small,1731689273.6262581,1731689273.6372926,1731689273.644008,1731689273.6608372,1731689273.6377764,1731689273.6608553,1731689273.661766,1731689273.6582808
mobilenet_v3_small,1731689273.6586998,1731689273.669657,1731689273.6758432,1731689273.6926692,1731689273.6700664,1731689273.6926873,1731689273.6936758,1731689273.6905103
mobilenet_v3_small,1731689273.6910279,1731689273.7023783,1731689273.7087429,1731689273.7257483,1731689273.7028134,1731689273.7257633,1731689273.7266505,1731689273.7232945
mobilenet_v3_small,1731689273.7237816,1731689273.7343965,1731689273.7405186,1731689273.7569058,1731689273.734833,1731689273.7569213,1731689273.757757,1731689273.7542489
mobilenet_v3_small,1731689273.7547796,1731689273.7656727,1731689273.7716563,1731689273.7873943,1731689273.766081,1731689273.7874093,1731689273.788306,1731689273.7850263
mobilenet_v3_small,1731689273.7855191,1731689273.7965012,1731689273.8024182,1731689273.8211358,1731689273.7968976,1731689273.8211586,1731689273.8219025,1731689273.818823
mobilenet_v3_small,1731689273.819295,1731689273.8305235,1731689273.8367999,1731689273.8534095,1731689273.83096,1731689273.8534694,1731689273.8543024,1731689273.8509383
mobilenet_v3_small,1731689273.8513827,1731689273.8621902,1731689273.868225,1731689273.8845177,1731689273.8626437,1731689273.8845353,1731689273.8855157,1731689273.882192
mobilenet_v3_small,1731689273.8826988,1731689273.8935368,1731689273.8995261,1731689273.9158044,1731689273.8939435,1731689273.9158225,1731689273.916664,1731689273.9135273
mobilenet_v3_small,1731689273.9141061,1731689273.9249763,1731689273.931052,1731689273.9493697,1731689273.9253864,1731689273.9493911,1731689273.9502943,1731689273.9469357
mobilenet_v3_small,1731689273.9474266,1731689273.9583657,1731689273.9645052,1731689273.980761,1731689273.9588223,1731689273.9807792,1731689273.9816291,1731689273.978493
mobilenet_v3_small,1731689273.9791,1731689273.9900923,1731689273.9961383,1731689274.0121124,1731689273.9905376,1731689274.0121303,1731689274.0129972,1731689274.0101633
mobilenet_v3_small,1731689274.010685,1731689274.0218759,1731689274.028801,1731689274.0467002,1731689274.0222976,1731689274.04672,1731689274.0476406,1731689274.0447514
mobilenet_v3_small,1731689274.0454206,1731689274.0560472,1731689274.0621755,1731689274.078496,1731689274.0565076,1731689274.078514,1731689274.0793755,1731689274.0755272
mobilenet_v3_small,1731689274.0759034,1731689274.0860648,1731689274.0922108,1731689274.1086535,1731689274.0865114,1731689274.1086712,1731689274.1094687,1731689274.1057324
mobilenet_v3_small,1731689274.1060584,1731689274.116242,1731689274.122211,1731689274.138746,1731689274.116698,1731689274.138766,1731689274.139671,1731689274.1359193
mobilenet_v3_small,1731689274.136283,1731689274.1466665,1731689274.152655,1731689274.1690488,1731689274.1470757,1731689274.1690667,1731689274.1698146,1731689274.1665144
mobilenet_v3_small,1731689274.167021,1731689274.1776538,1731689274.1836324,1731689274.2000766,1731689274.1780598,1731689274.2000942,1731689274.2008853,1731689274.1977305
mobilenet_v3_small,1731689274.1982052,1731689274.2091346,1731689274.2152622,1731689274.2323658,1731689274.2096217,1731689274.2323875,1731689274.2332969,1731689274.230198
mobilenet_v3_small,1731689274.2307608,1731689274.2428944,1731689274.2493598,1731689274.268251,1731689274.2433448,1731689274.2682757,1731689274.2692926,1731689274.2664013
mobilenet_v3_small,1731689274.2669013,1731689274.2780924,1731689274.2846806,1731689274.3012583,1731689274.2785838,1731689274.3012793,1731689274.3023152,1731689274.299132
mobilenet_v3_small,1731689274.2996383,1731689274.3106422,1731689274.3172596,1731689274.3338296,1731689274.3110693,1731689274.3338485,1731689274.3348205,1731689274.3312707
mobilenet_v3_small,1731689274.3316739,1731689274.3422873,1731689274.348549,1731689274.3716166,1731689274.3427348,1731689274.3716373,1731689274.3725805,1731689274.3686612
mobilenet_v3_small,1731689274.368931,1731689274.379489,1731689274.385991,1731689274.4047136,1731689274.3799388,1731689274.404733,1731689274.4056726,1731689274.401855
mobilenet_v3_small,1731689274.4020605,1731689274.4127932,1731689274.419249,1731689274.4384735,1731689274.4132178,1731689274.4384947,1731689274.439481,1731689274.4358325
mobilenet_v3_small,1731689274.4361134,1731689274.4465475,1731689274.4531865,1731689274.4723318,1731689274.4469857,1731689274.472351,1731689274.4734104,1731689274.4694433
mobilenet_v3_small,1731689274.469697,1731689274.480238,1731689274.4876294,1731689274.5141237,1731689274.4807541,1731689274.5141456,1731689274.5151284,1731689274.5111709
mobilenet_v3_small,1731689274.511483,1731689274.5217087,1731689274.5280752,1731689274.547185,1731689274.5221326,1731689274.5472035,1731689274.548159,1731689274.5440128
mobilenet_v3_small,1731689274.5442195,1731689274.5567007,1731689274.5634074,1731689274.583914,1731689274.5571358,1731689274.5839345,1731689274.5849054,1731689274.5818532
mobilenet_v3_small,1731689274.5822868,1731689274.593263,1731689274.5998936,1731689274.6190853,1731689274.5937393,1731689274.6191049,1731689274.6202145,1731689274.6167414
mobilenet_v3_small,1731689274.6171563,1731689274.6280954,1731689274.634524,1731689274.653624,1731689274.6285515,1731689274.6536453,1731689274.6547568,1731689274.6512785
mobilenet_v3_small,1731689274.651669,1731689274.6626585,1731689274.6693907,1731689274.687806,1731689274.6631298,1731689274.6878245,1731689274.6886756,1731689274.6852717
mobilenet_v3_small,1731689274.6856852,1731689274.6963127,1731689274.7032743,1731689274.7208812,1731689274.6968157,1731689274.720902,1731689274.721792,1731689274.7182152
mobilenet_v3_small,1731689274.7186146,1731689274.7292485,1731689274.7357166,1731689274.752844,1731689274.729716,1731689274.7528644,1731689274.7537403,1731689274.75014
mobilenet_v3_small,1731689274.7505765,1731689274.7612834,1731689274.7677724,1731689274.784916,1731689274.7617924,1731689274.7849343,1731689274.7858083,1731689274.7820117
mobilenet_v3_small,1731689274.7823582,1731689274.7929242,1731689274.7995453,1731689274.8168657,1731689274.7933948,1731689274.8168888,1731689274.8177009,1731689274.8141885
mobilenet_v3_small,1731689274.814534,1731689274.8250167,1731689274.8313775,1731689274.850647,1731689274.8254845,1731689274.8506672,1731689274.851637,1731689274.847983
mobilenet_v3_small,1731689274.8483522,1731689274.8587134,1731689274.8654156,1731689274.8942823,1731689274.8591187,1731689274.8943036,1731689274.8951495,1731689274.89164
mobilenet_v3_small,1731689274.8919578,1731689274.902403,1731689274.908478,1731689274.9253323,1731689274.902856,1731689274.9253502,1731689274.9261482,1731689274.922239
mobilenet_v3_small,1731689274.922511,1731689274.9325705,1731689274.9385707,1731689274.9548786,1731689274.9329557,1731689274.9548974,1731689274.9556835,1731689274.9519477
mobilenet_v3_small,1731689274.9522521,1731689274.961985,1731689274.967985,1731689274.9842162,1731689274.9623773,1731689274.984237,1731689274.9851027,1731689274.981386
mobilenet_v3_small,1731689274.9816954,1731689274.9916742,1731689274.9978185,1731689275.0145583,1731689274.9920778,1731689275.0145779,1731689275.0153613,1731689275.0116832
mobilenet_v3_small,1731689275.0119677,1731689275.0220919,1731689275.0282364,1731689275.0458653,1731689275.0225315,1731689275.045883,1731689275.0466998,1731689275.0428145
mobilenet_v3_small,1731689275.04313,1731689275.053351,1731689275.0592833,1731689275.0750582,1731689275.0537825,1731689275.0750735,1731689275.0758443,1731689275.0718057
mobilenet_v3_small,1731689275.0720947,1731689275.0825167,1731689275.0888925,1731689275.1059752,1731689275.0829785,1731689275.105999,1731689275.1067786,1731689275.1030195
mobilenet_v3_small,1731689275.1032765,1731689275.1135416,1731689275.1200328,1731689275.1368906,1731689275.1139965,1731689275.1369138,1731689275.1377091,1731689275.1339025
mobilenet_v3_small,1731689275.134129,1731689275.144417,1731689275.150805,1731689275.1677022,1731689275.144868,1731689275.1677213,1731689275.1685276,1731689275.1645029
mobilenet_v3_small,1731689275.164792,1731689275.175118,1731689275.181464,1731689275.1986692,1731689275.1756012,1731689275.1986897,1731689275.1994658,1731689275.1956139
mobilenet_v3_small,1731689275.1958578,1731689275.2063015,1731689275.212689,1731689275.2298484,1731689275.206792,1731689275.2298663,1731689275.230776,1731689275.22685
mobilenet_v3_small,1731689275.2270386,1731689275.2373338,1731689275.243488,1731689275.2601337,1731689275.2377856,1731689275.2601492,1731689275.2610629,1731689275.2571676
mobilenet_v3_small,1731689275.257435,1731689275.267677,1731689275.2738216,1731689275.2906046,1731689275.2680757,1731689275.2906218,1731689275.291473,1731689275.2872899
mobilenet_v3_small,1731689275.2875304,1731689275.2972288,1731689275.30355,1731689275.320832,1731689275.2976756,1731689275.3208494,1731689275.3221092,1731689275.318168
mobilenet_v3_small,1731689275.3184025,1731689275.3286126,1731689275.334649,1731689275.3511703,1731689275.3290162,1731689275.351188,1731689275.3521185,1731689275.3481734
mobilenet_v3_small,1731689275.3484027,1731689275.3580205,1731689275.3640225,1731689275.385573,1731689275.358414,1731689275.3855906,1731689275.38648,1731689275.3823717
mobilenet_v3_small,1731689275.3826706,1731689275.3923743,1731689275.3981962,1731689275.4136171,1731689275.3927867,1731689275.4136329,1731689275.4144647,1731689275.4103081
mobilenet_v3_small,1731689275.4105346,1731689275.4202454,1731689275.4261098,1731689275.441059,1731689275.420665,1731689275.4410748,1731689275.4418786,1731689275.4378064
mobilenet_v3_small,1731689275.4380598,1731689275.4480991,1731689275.4545352,1731689275.4708166,1731689275.448594,1731689275.4708369,1731689275.4716809,1731689275.4679098
mobilenet_v3_small,1731689275.468154,1731689275.478373,1731689275.4846954,1731689275.5000563,1731689275.478819,1731689275.500072,1731689275.5009596,1731689275.4969146
mobilenet_v3_small,1731689275.497225,1731689275.507313,1731689275.5132155,1731689275.5283122,1731689275.507734,1731689275.5283272,1731689275.5293531,1731689275.5255334
mobilenet_v3_small,1731689275.5258317,1731689275.5358393,1731689275.5417492,1731689275.5583632,1731689275.5362263,1731689275.5583775,1731689275.559247,1731689275.5551383
mobilenet_v3_small,1731689275.5553825,1731689275.5657644,1731689275.572319,1731689275.5990903,1731689275.5661645,1731689275.5991075,1731689275.600231,1731689275.5963018
mobilenet_v3_small,1731689275.5965137,1731689275.6070426,1731689275.6136422,1731689275.6400676,1731689275.6074812,1731689275.6400852,1731689275.6409416,1731689275.6370242
mobilenet_v3_small,1731689275.6372855,1731689275.647668,1731689275.6540349,1731689275.6705728,1731689275.648063,1731689275.6705887,1731689275.671459,1731689275.667462
mobilenet_v3_small,1731689275.6677535,1731689275.6777117,1731689275.6837716,1731689275.7209659,1731689275.678105,1731689275.7209828,1731689275.721855,1731689275.7179265
mobilenet_v3_small,1731689275.7181387,1731689275.7282732,1731689275.7343934,1731689275.7506022,1731689275.7287047,1731689275.7506177,1731689275.7515016,1731689275.747507
mobilenet_v3_small,1731689275.747852,1731689275.7576416,1731689275.7635417,1731689275.780332,1731689275.7580137,1731689275.780347,1731689275.7812724,1731689275.777303
mobilenet_v3_small,1731689275.777503,1731689275.7877407,1731689275.7937112,1731689275.8119428,1731689275.7881117,1731689275.8119602,1731689275.813119,1731689275.8091028
mobilenet_v3_small,1731689275.8092709,1731689275.819337,1731689275.8251655,1731689275.84047,1731689275.8197486,1731689275.8404841,1731689275.8414683,1731689275.837316
mobilenet_v3_small,1731689275.837588,1731689275.8472893,1731689275.8537169,1731689275.8696184,1731689275.8476896,1731689275.8696344,1731689275.8707485,1731689275.86684
mobilenet_v3_small,1731689275.867036,1731689275.8769722,1731689275.8828497,1731689275.8986058,1731689275.8773458,1731689275.8986216,1731689275.8995774,1731689275.8953917
mobilenet_v3_small,1731689275.8956785,1731689275.9063404,1731689275.912389,1731689275.92874,1731689275.9067655,1731689275.928756,1731689275.9296393,1731689275.9255314
mobilenet_v3_small,1731689275.9258432,1731689275.9357738,1731689275.941814,1731689275.958009,1731689275.936142,1731689275.9580252,1731689275.95906,1731689275.9549353
mobilenet_v3_small,1731689275.9552572,1731689275.9649987,1731689275.9709845,1731689275.9864752,1731689275.9653738,1731689275.986492,1731689275.987489,1731689275.9836051
mobilenet_v3_small,1731689275.9838638,1731689275.993777,1731689275.9999151,1731689276.0158694,1731689275.994157,1731689276.0158868,1731689276.0168047,1731689276.0126882
mobilenet_v3_small,1731689276.0129383,1731689276.022847,1731689276.0289626,1731689276.0444071,1731689276.0232356,1731689276.0444615,1731689276.0453062,1731689276.0412817
mobilenet_v3_small,1731689276.0416157,1731689276.0515049,1731689276.0573475,1731689276.0730987,1731689276.0518875,1731689276.0731142,1731689276.0741234,1731689276.0701516
mobilenet_v3_small,1731689276.0704184,1731689276.0800543,1731689276.0866215,1731689276.103581,1731689276.080469,1731689276.1035964,1731689276.1047459,1731689276.1006787
mobilenet_v3_small,1731689276.100902,1731689276.1109211,1731689276.1169262,1731689276.1343775,1731689276.1113088,1731689276.134392,1731689276.1352313,1731689276.1313083
mobilenet_v3_small,1731689276.1315148,1731689276.1415448,1731689276.1475723,1731689276.163713,1731689276.1419623,1731689276.1637337,1731689276.1646411,1731689276.16072
mobilenet_v3_small,1731689276.1608975,1731689276.1710074,1731689276.178898,1731689276.1985846,1731689276.1714644,1731689276.1986082,1731689276.1995552,1731689276.1958716
mobilenet_v3_small,1731689276.1960602,1731689276.2062433,1731689276.2123923,1731689276.2283175,1731689276.2067008,1731689276.2283366,1731689276.2292356,1731689276.2254133
mobilenet_v3_small,1731689276.225777,1731689276.235623,1731689276.2416887,1731689276.2577395,1731689276.2360315,1731689276.2577562,1731689276.2587104,1731689276.254724
mobilenet_v3_small,1731689276.2549813,1731689276.264864,1731689276.2710946,1731689276.2878604,1731689276.2652712,1731689276.2878845,1731689276.2887342,1731689276.284846
mobilenet_v3_small,1731689276.2850347,1731689276.2952456,1731689276.3017423,1731689276.3182569,1731689276.2957165,1731689276.3182774,1731689276.3191934,1731689276.315327
mobilenet_v3_small,1731689276.3155105,1731689276.3258889,1731689276.3321786,1731689276.3485327,1731689276.3263223,1731689276.3485496,1731689276.349419,1731689276.3455274
mobilenet_v3_small,1731689276.3458505,1731689276.355773,1731689276.3616552,1731689276.3774664,1731689276.356167,1731689276.377482,1731689276.3783433,1731689276.3743575
mobilenet_v3_small,1731689276.374652,1731689276.3848543,1731689276.3912053,1731689276.407692,1731689276.3853009,1731689276.4077122,1731689276.4086058,1731689276.4046504
mobilenet_v3_small,1731689276.4049075,1731689276.4148536,1731689276.4210525,1731689276.4375477,1731689276.415276,1731689276.4375672,1731689276.4385,1731689276.4346476
mobilenet_v3_small,1731689276.4348962,1731689276.4448595,1731689276.451027,1731689276.46901,1731689276.4452813,1731689276.4690328,1731689276.469866,1731689276.4659631
mobilenet_v3_small,1731689276.4662483,1731689276.4761713,1731689276.482256,1731689276.4981422,1731689276.4766393,1731689276.4981625,1731689276.4989903,1731689276.495148
mobilenet_v3_small,1731689276.4953947,1731689276.5051413,1731689276.5111256,1731689276.526774,1731689276.5055904,1731689276.5267963,1731689276.527769,1731689276.5239825
mobilenet_v3_small,1731689276.5243015,1731689276.5339916,1731689276.5398734,1731689276.5555367,1731689276.5343895,1731689276.5555558,1731689276.5564659,1731689276.5525262
mobilenet_v3_small,1731689276.5528486,1731689276.5629623,1731689276.5689454,1731689276.5848572,1731689276.5633762,1731689276.5848763,1731689276.5856876,1731689276.5817685
mobilenet_v3_small,1731689276.5820277,1731689276.591823,1731689276.5977376,1731689276.6134636,1731689276.5922282,1731689276.6134834,1731689276.6142385,1731689276.610262
mobilenet_v3_small,1731689276.610577,1731689276.6203907,1731689276.626303,1731689276.6419864,1731689276.6208186,1731689276.6420057,1731689276.642797,1731689276.6387582
mobilenet_v3_small,1731689276.6389358,1731689276.6488395,1731689276.6547694,1731689276.6700928,1731689276.649241,1731689276.6701155,1731689276.6710799,1731689276.6672463
mobilenet_v3_small,1731689276.6675081,1731689276.6772563,1731689276.6832511,1731689276.6988084,1731689276.677714,1731689276.6988268,1731689276.6996918,1731689276.6957262
mobilenet_v3_small,1731689276.6959126,1731689276.7057347,1731689276.7120912,1731689276.7390327,1731689276.7061458,1731689276.7390559,1731689276.7401316,1731689276.736599
mobilenet_v3_small,1731689276.7368557,1731689276.7469022,1731689276.7529256,1731689276.7673998,1731689276.7473147,1731689276.7674189,1731689276.7683783,1731689276.764482
mobilenet_v3_small,1731689276.7647738,1731689276.774916,1731689276.7809613,1731689276.795479,1731689276.775326,1731689276.7955005,1731689276.796473,1731689276.7927005
mobilenet_v3_small,1731689276.7929664,1731689276.802935,1731689276.8088732,1731689276.823162,1731689276.8033376,1731689276.82318,1731689276.8242285,1731689276.820099
mobilenet_v3_small,1731689276.820323,1731689276.8298929,1731689276.8356144,1731689276.8496008,1731689276.8302794,1731689276.8496177,1731689276.8503819,1731689276.8464587
mobilenet_v3_small,1731689276.8467963,1731689276.856461,1731689276.862253,1731689276.8783252,1731689276.856851,1731689276.8783429,1731689276.8791716,1731689276.8750803
mobilenet_v3_small,1731689276.87534,1731689276.8850555,1731689276.89109,1731689276.906958,1731689276.8854802,1731689276.9069788,1731689276.9078393,1731689276.9038548
mobilenet_v3_small,1731689276.9040408,1731689276.913728,1731689276.9196234,1731689276.9348238,1731689276.9141665,1731689276.9348435,1731689276.9358037,1731689276.9319363
mobilenet_v3_small,1731689276.9321566,1731689276.9418797,1731689276.9478784,1731689276.962418,1731689276.9422965,1731689276.962747,1731689276.963666,1731689276.9597437
mobilenet_v3_small,1731689276.9600117,1731689276.9699013,1731689276.9758375,1731689276.9907033,1731689276.9703028,1731689276.9907238,1731689276.9915862,1731689276.9877777
mobilenet_v3_small,1731689276.9880583,1731689276.998016,1731689277.0039687,1731689277.0186944,1731689276.9984589,1731689277.0187128,1731689277.0195448,1731689277.0155187
mobilenet_v3_small,1731689277.0158155,1731689277.025648,1731689277.0315032,1731689277.045498,1731689277.0260494,1731689277.045517,1731689277.0463848,1731689277.0425253
mobilenet_v3_small,1731689277.0428295,1731689277.052726,1731689277.058665,1731689277.073155,1731689277.053133,1731689277.0731742,1731689277.0740433,1731689277.0699942
mobilenet_v3_small,1731689277.0703802,1731689277.080048,1731689277.085975,1731689277.100603,1731689277.080488,1731689277.1006227,1731689277.1014574,1731689277.0974514
mobilenet_v3_small,1731689277.097749,1731689277.107608,1731689277.113701,1731689277.1365986,1731689277.108015,1731689277.1366198,1731689277.137515,1731689277.1336894
